"";"Date";"Ticker";"AdjClose";"Volume";"CompoundedReturn";"Mkt.RF";"SMB";"HML";"RF";"Rm"
"4890";2012-12-01;"TMO";62,084118;42297200;0,00361273828025777;1,18;1,47;3,55;0,01;1,19
"4891";2012-12-01;"TMUS";16,471519;70160100;-0,0689928674395612;1,18;1,47;3,55;0,01;1,19
"4892";2012-12-01;"TRI";24,246897;14976200;0,0654662094770759;1,18;1,47;3,55;0,01;1,19
"4893";2012-12-01;"TRIP";41,919998;62638600;0,0931893172503027;1,18;1,47;3,55;0,01;1,19
"4894";2012-12-01;"TROW";54,466171;29346400;0,00693412803827531;1,18;1,47;3,55;0,01;1,19
"4895";2012-12-01;"TRV";63,28466;49623300;0,0140214218906953;1,18;1,47;3,55;0,01;1,19
"4896";2012-12-01;"TSCO";41,390633;36344800;-0,00957402507947913;1,18;1,47;3,55;0,01;1,19
"4897";2012-12-01;"TSLA";33,869999;21714300;0,00147729383459261;1,18;1,47;3,55;0,01;1,19
"4898";2012-12-01;"TSN";18,374479;67620600;0,0145464047503303;1,18;1,47;3,55;0,01;1,19
"4899";2012-12-01;"TWC";97,190002;31227900;0,0239495306464788;1,18;1,47;3,55;0,01;1,19
"4900";2012-12-01;"TWX";41,465122;132710300;0,0167376067253993;1,18;1,47;3,55;0,01;1,19
"4901";2012-12-01;"TXN";26,900154;152431200;0,0470598077024813;1,18;1,47;3,55;0,01;1,19
"4902";2012-12-01;"TXT";24,500696;51919900;0,0538655149187508;1,18;1,47;3,55;0,01;1,19
"4903";2012-12-01;"UA";NA;NA;NA;1,18;1,47;3,55;0,01;1,19
"4904";2012-12-01;"UAL";23,379999;78988300;0,145208749135982;1,18;1,47;3,55;0,01;1,19
"4905";2012-12-01;"UHS";47,131248;15866000;0,0713992381507249;1,18;1,47;3,55;0,01;1,19
"4906";2012-12-01;"UNH";49,678074;94058200;-0,00276148804781418;1,18;1,47;3,55;0,01;1,19
"4907";2012-12-01;"UNM";18,752495;38431900;0,0208694585410067;1,18;1,47;3,55;0,01;1,19
"4908";2012-12-01;"UPS";63,359795;71280400;0,0165855579243122;1,18;1,47;3,55;0,01;1,19
"4909";2012-12-01;"USB";28,080214;217315600;-0,00996901336608769;1,18;1,47;3,55;0,01;1,19
"4910";2012-12-01;"UTX";72,561043;80142300;0,0304131855803256;1,18;1,47;3,55;0,01;1,19
"4911";2012-12-01;"V";34,552708;216124800;0,0217230688453358;1,18;1,47;3,55;0,01;1,19
"4912";2012-12-01;"VFC";31,032753;59674400;-0,0612751060158065;1,18;1,47;3,55;0,01;1,19
"4913";2012-12-01;"VIA";47,955219;625600;0,0375490211541623;1,18;1,47;3,55;0,01;1,19
"4914";2012-12-01;"VLO";26,613659;158672800;0,0625976765625973;1,18;1,47;3,55;0,01;1,19
"4915";2012-12-01;"VMW";94,139999;28287800;0,034473153371545;1,18;1,47;3,55;0,01;1,19
"4916";2012-12-01;"VNO";47,764931;24973500;0,0584549757388815;1,18;1,47;3,55;0,01;1,19
"4917";2012-12-01;"VRSK";50,970001;21718000;0,0224193694921362;1,18;1,47;3,55;0,01;1,19
"4918";2012-12-01;"VRTX";41,900002;37178700;0,0516702250900085;1,18;1,47;3,55;0,01;1,19
"4919";2012-12-01;"VTR";57,984715;23567800;0,0166709797811588;1,18;1,47;3,55;0,01;1,19
"4920";2012-12-01;"VZ";33,696156;239689900;-0,0194538294232904;1,18;1,47;3,55;0,01;1,19
"4921";2012-12-01;"A";27,504326;95458300;0,0669188542448378;1,18;1,47;3,55;0,01;1,19
"4922";2012-12-01;"AAL";13,032751;113671300;0,0462378470041895;1,18;1,47;3,55;0,01;1,19
"4923";2012-12-01;"AAP";71,554276;14020800;-0,0109965307275788;1,18;1,47;3,55;0,01;1,19
"4924";2012-12-01;"AAPL";54,796783;3033188200;-0,062783448300828;1,18;1,47;3,55;0,01;1,19
"4925";2012-12-01;"ABBV";NA;NA;NA;1,18;1,47;3,55;0,01;1,19
"4926";2012-12-01;"ABC";39,907948;52711500;0,027719628673919;1,18;1,47;3,55;0,01;1,19
"4927";2012-12-01;"ABT";27,965422;297290900;0,0076628185577734;1,18;1,47;3,55;0,01;1,19
"4928";2012-12-01;"ACIW";14,563334;12991800;0,0133642999813657;1,18;1,47;3,55;0,01;1,19
"4929";2012-12-01;"ADBE";37,68;112566500;0,0849867631675263;1,18;1,47;3,55;0,01;1,19
"4930";2012-12-01;"ADI";36,30899;49347700;0,0353291856940796;1,18;1,47;3,55;0,01;1,19
"4931";2012-12-01;"ADM";23,897198;92799900;0,0324665916993196;1,18;1,47;3,55;0,01;1,19
"4932";2012-12-01;"ADP";43,473995;41147900;0,0033430251401696;1,18;1,47;3,55;0,01;1,19
"4933";2012-12-01;"ADS";142,790329;9619200;0,0158052108405871;1,18;1,47;3,55;0,01;1,19
"4934";2012-12-01;"ADSK";35,349998;48312000;0,0648590892695666;1,18;1,47;3,55;0,01;1,19
"4935";2012-12-01;"AEE";24,771585;48169600;0,0247170673197346;1,18;1,47;3,55;0,01;1,19
"4936";2012-12-01;"AEP";35,037506;46910800;0,011611900864962;1,18;1,47;3,55;0,01;1,19
"4937";2012-12-01;"AET";43,492809;71316800;0,0697488831062656;1,18;1,47;3,55;0,01;1,19
"4938";2012-12-01;"AFL";20,553297;100851800;0,0166290135532563;1,18;1,47;3,55;0,01;1,19
"4939";2012-12-01;"AGN";84,272499;16832000;-0,0225036478142604;1,18;1,47;3,55;0,01;1,19
"4940";2012-12-01;"AIG";32,72924;730436800;0,0634435703734697;1,18;1,47;3,55;0,01;1,19
"4941";2012-12-01;"AKAM";40,91;56570900;0,110780020002425;1,18;1,47;3,55;0,01;1,19
"4942";2012-12-01;"NSC";54,059891;51317600;0,0238924239060028;1,18;1,47;3,55;0,01;1,19
"4943";2012-12-01;"NTRS";44,921612;24666500;0,0436004647056007;1,18;1,47;3,55;0,01;1,19
"4944";2012-12-01;"NUE";36,594975;47313300;0,0469613770907782;1,18;1,47;3,55;0,01;1,19
"4945";2012-12-01;"NVDA";11,433335;200933500;0,0303693990814158;1,18;1,47;3,55;0,01;1,19
"4946";2012-12-01;"NWL";20,003447;58042900;0,0279193476736532;1,18;1,47;3,55;0,01;1,19
"4947";2012-12-01;"O";31,394579;15640600;-0,00776102291114622;1,18;1,47;3,55;0,01;1,19
"4948";2012-12-01;"OKE";28,870533;40262700;-0,0403991113993651;1,18;1,47;3,55;0,01;1,19
"4949";2012-12-01;"OMC";43,118698;33872400;0,00441312643772562;1,18;1,47;3,55;0,01;1,19
"4950";2012-12-01;"ORCL";30,80859;503002900;0,0348129981002177;1,18;1,47;3,55;0,01;1,19
"4951";2012-12-01;"ORLY";89,419998;26655500;-0,0508011569693467;1,18;1,47;3,55;0,01;1,19
"4952";2012-12-01;"OXY";59,450081;92776700;0,0184437039549747;1,18;1,47;3,55;0,01;1,19
"4953";2012-12-01;"PAA";31,96357;21349200;-0,0291895911511766;1,18;1,47;3,55;0,01;1,19
"4954";2012-12-01;"SPG";123,74865;25872900;0,0461611712537664;1,18;1,47;3,55;0,01;1,19
"4955";2012-12-01;"SRCL";93,279999;8918200;-0,00203482801134136;1,18;1,47;3,55;0,01;1,19
"4956";2012-12-01;"SRE";60,531551;23750800;0,0361696482758651;1,18;1,47;3,55;0,01;1,19
"4957";2012-12-01;"STI";25,566858;96631900;0,0451175048082488;1,18;1,47;3,55;0,01;1,19
"4958";2012-12-01;"STJ";36,139999;71696429;0,052838192935861;1,18;1,47;3,55;0,01;1,19
"4959";2012-12-01;"STT";42,518635;77630200;0,0562203409108704;1,18;1,47;3,55;0,01;1,19
"4960";2012-12-01;"STZ";34,336823;24502300;-0,0137509437089771;1,18;1,47;3,55;0,01;1,19
"4961";2012-12-01;"SWK";65,816742;22712200;0,0282438015839119;1,18;1,47;3,55;0,01;1,19
"4962";2012-12-01;"SYK";50,623222;37059300;0,0121124761887192;1,18;1,47;3,55;0,01;1,19
"4963";2012-12-01;"SYMC";13,584022;120013100;0,00319339808497476;1,18;1,47;3,55;0,01;1,19
"4964";2012-12-01;"SYY";26,967161;54846100;0,000315692988967164;1,18;1,47;3,55;0,01;1,19
"4965";2012-12-01;"L";39,531151;21666700;-0,00165012019925959;1,18;1,47;3,55;0,01;1,19
"4966";2012-12-01;"LB";37,688065;51058900;-0,0975156669965256;1,18;1,47;3,55;0,01;1,19
"4967";2012-12-01;"LH";86,620003;12563600;0,0237147613915054;1,18;1,47;3,55;0,01;1,19
"4968";2012-12-01;"LLL";68,682648;14587500;0,0039070499963767;1,18;1,47;3,55;0,01;1,19
"4969";2012-12-01;"LLTC";34,299999;40322200;0,0328967294150493;1,18;1,47;3,55;0,01;1,19
"4970";2012-12-01;"LLY";42,220459;136541100;0,0158901673053062;1,18;1,47;3,55;0,01;1,19
"4971";2012-12-01;"LMT";78,344307;39181800;0,00146463724052115;1,18;1,47;3,55;0,01;1,19
"4972";2012-12-01;"HON";56,617531;70445300;0,0412697395135138;1,18;1,47;3,55;0,01;1,19
"4973";2012-12-01;"HOT";57,360001;40076600;0,061104200917808;1,18;1,47;3,55;0,01;1,19
"4974";2012-12-01;"HRL";13,317009;30385800;0,00642881634158909;1,18;1,47;3,55;0,01;1,19
"4975";2012-12-01;"HSIC";40,209999;17789400;-0,00434268333117371;1,18;1,47;3,55;0,01;1,19
"4976";2012-12-01;"HST";12,651959;131588600;0,0645810609092807;1,18;1,47;3,55;0,01;1,19
"4977";2012-12-01;"HSY";64,068214;15475800;-0,00863219167981377;1,18;1,47;3,55;0,01;1,19
"4978";2012-12-01;"HUM";65,519577;28977600;0,0480546309972345;1,18;1,47;3,55;0,01;1,19
"4979";2012-12-01;"IBM";163,13176;79320200;0,0121232288427979;1,18;1,47;3,55;0,01;1,19
"4980";2012-12-01;"ICE";20,08703;150972000;-0,065189646688836;1,18;1,47;3,55;0,01;1,19
"4981";2012-12-01;"IEP";29,189941;245300;0,109175369363036;1,18;1,47;3,55;0,01;1,19
"4982";2012-12-01;"RTN";50,397068;28994500;0,00749861798024742;1,18;1,47;3,55;0,01;1,19
"4983";2012-12-01;"S";5,67;642544500;-0,0105264129869875;1,18;1,47;3,55;0,01;1,19
"4984";2012-12-01;"SBUX";23,98736;309576800;0,0416899547522878;1,18;1,47;3,55;0,01;1,19
"4985";2012-12-01;"SCHW";13,682911;174956900;0,0961633446325312;1,18;1,47;3,55;0,01;1,19
"4986";2012-12-01;"SE";NA;NA;NA;1,18;1,47;3,55;0,01;1,19
"4987";2012-12-01;"SHW";145,481781;17899900;0,0110555151879632;1,18;1,47;3,55;0,01;1,19
"4988";2012-12-01;"SIRI";2,80328;1325995100;0,0424094910009358;1,18;1,47;3,55;0,01;1,19
"4989";2012-12-01;"SJM";76,356567;10051400;-0,0194247189354257;1,18;1,47;3,55;0,01;1,19
"4990";2012-12-01;"SLB";61,159302;144038800;-0,0290339158468127;1,18;1,47;3,55;0,01;1,19
"4991";2012-12-01;"SLG";67,280647;12815500;0,0167077401537643;1,18;1,47;3,55;0,01;1,19
"4992";2012-12-01;"SNDK";43,5;78944000;0,106638522254215;1,18;1,47;3,55;0,01;1,19
"4993";2012-12-01;"SO";33,535797;90943200;-0,00662194192235477;1,18;1,47;3,55;0,01;1,19
"4994";2012-12-01;"MJN";65,889999;30104500;-0,0343112861134562;1,18;1,47;3,55;0,01;1,19
"4995";2012-12-01;"MKC";56,959282;10343500;-0,0160825782783558;1,18;1,47;3,55;0,01;1,19
"4996";2012-12-01;"MKL";433,420013;1043600;-0,0999933326327298;1,18;1,47;3,55;0,01;1,19
"4997";2012-12-01;"MMC";30,666365;46505800;-0,0215248400595081;1,18;1,47;3,55;0,01;1,19
"4998";2012-12-01;"MMM";81,715996;54850200;0,0272841433442688;1,18;1,47;3,55;0,01;1,19
"4999";2012-12-01;"MNST";17,613333;110393400;0,0150636656680896;1,18;1,47;3,55;0,01;1,19
"5000";2012-12-01;"MO";24,847288;213926800;-0,0726757128664888;1,18;1,47;3,55;0,01;1,19
"5001";2012-12-01;"MON";85,534294;44992100;0,0328636548050287;1,18;1,47;3,55;0,01;1,19
"5002";2012-12-01;"MOS";49,677723;48862900;0,0464445788981371;1,18;1,47;3,55;0,01;1,19
"5003";2012-12-01;"MPC";26,189671;121184600;0,0694520291784673;1,18;1,47;3,55;0,01;1,19
"5004";2012-12-01;"MRK";34,200321;263124000;-0,0788773232094702;1,18;1,47;3,55;0,01;1,19
"5005";2012-12-01;"MRO";27,50596;103153200;-0,000654044270811394;1,18;1,47;3,55;0,01;1,19
"5006";2012-12-01;"MS";17,610846;345139100;0,1251978153704;1,18;1,47;3,55;0,01;1,19
"5007";2012-12-01;"MSFT";23,278116;947310900;0,0115586689685125;1,18;1,47;3,55;0,01;1,19
"5008";2012-12-01;"MSI";49,59148;30483100;0,0223379925303906;1,18;1,47;3,55;0,01;1,19
"5009";2012-12-01;"MTB";87,532715;16311200;0,0146912630761236;1,18;1,47;3,55;0,01;1,19
"5010";2012-12-01;"MU";6,34;476319100;0,0601318410446239;1,18;1,47;3,55;0,01;1,19
"5011";2012-12-01;"MXIM";24,786625;49168500;0,0160905143587047;1,18;1,47;3,55;0,01;1,19
"5012";2012-12-01;"LNC";23,525436;49627600;0,0474396987412007;1,18;1,47;3,55;0,01;1,19
"5013";2012-12-01;"LNG";18,780001;95234700;0,11141370014285;1,18;1,47;3,55;0,01;1,19
"5014";2012-12-01;"LOW";32,517296;203661300;-0,0159198183185776;1,18;1,47;3,55;0,01;1,19
"5015";2012-12-01;"LRCX";34,326923;50785300;0,0283527257855121;1,18;1,47;3,55;0,01;1,19
"5016";2012-12-01;"LTRPA";NA;NA;NA;1,18;1,47;3,55;0,01;1,19
"5017";2012-12-01;"LUV";9,810414;134684300;0,071856983876307;1,18;1,47;3,55;0,01;1,19
"5018";2012-12-01;"LVS";34,748348;126906800;-0,0105590930529016;1,18;1,47;3,55;0,01;1,19
"5019";2012-12-01;"LYB";47,661198;91748000;0,146182584778718;1,18;1,47;3,55;0,01;1,19
"5020";2012-12-01;"M";32,458752;106166100;0,00823514789543012;1,18;1,47;3,55;0,01;1,19
"5021";2012-12-01;"MA";45,356693;131857000;0,00530639313851378;1,18;1,47;3,55;0,01;1,19
"5022";2012-12-01;"MAC";47,513939;14480600;0,0415245228684218;1,18;1,47;3,55;0,01;1,19
"5023";2012-12-01;"MAR";34,718002;40101500;0,0303205131025335;1,18;1,47;3,55;0,01;1,19
"5024";2012-12-01;"MAS";13,524029;85590400;-0,017846925786337;1,18;1,47;3,55;0,01;1,19
"5025";2012-12-01;"MAT";29,18392;39444500;-0,0155697125714145;1,18;1,47;3,55;0,01;1,19
"5026";2012-12-01;"MCD";75,012215;114044000;0,0222920955720607;1,18;1,47;3,55;0,01;1,19
"5027";2012-12-01;"MCHP";28,126324;41275700;0,0809625480556697;1,18;1,47;3,55;0,01;1,19
"5028";2012-12-01;"MCK";93,687065;23103000;0,0281700264151246;1,18;1,47;3,55;0,01;1,19
"5029";2012-12-01;"MCO";46,869152;32747200;0,0386714826152992;1,18;1,47;3,55;0,01;1,19
"5030";2012-12-01;"MDLZ";23,122084;220528400;-0,0171410455717251;1,18;1,47;3,55;0,01;1,19
"5031";2012-12-01;"MET";24,8218;262077600;0,0164265111706889;1,18;1,47;3,55;0,01;1,19
"5032";2012-12-01;"MGLN";49;4925300;-0,0571130806128672;1,18;1,47;3,55;0,01;1,19
"5033";2012-12-01;"MHK";90,470001;13692000;0,0507873279267521;1,18;1,47;3,55;0,01;1,19
"5034";2012-12-01;"JCI";22,247026;60803800;0,0305470822358025;1,18;1,47;3,55;0,01;1,19
"5035";2012-12-01;"JNJ";60,554508;232603000;0,0140962929884658;1,18;1,47;3,55;0,01;1,19
"5036";2012-12-01;"JNPR";18,503527;141675100;0,0898344619660669;1,18;1,47;3,55;0,01;1,19
"5037";2012-12-01;"JPM";38,11937;461095700;0,0679858107494207;1,18;1,47;3,55;0,01;1,19
"5038";2012-12-01;"JWN";43,738552;45481700;-0,00596995114768939;1,18;1,47;3,55;0,01;1,19
"5039";2012-12-01;"K";47,875923;30155600;0,0149265632916191;1,18;1,47;3,55;0,01;1,19
"5040";2012-12-01;"KEY";7,538735;228646300;0,0472312441646732;1,18;1,47;3,55;0,01;1,19
"5041";2012-12-01;"KIM";15,14071;67393200;0,00311023435506375;1,18;1,47;3,55;0,01;1,19
"5042";2012-12-01;"KLAC";33,028217;29493700;0,0580385746548284;1,18;1,47;3,55;0,01;1,19
"5043";2012-12-01;"KMB";67,883804;36810500;-0,0151636308859713;1,18;1,47;3,55;0,01;1,19
"5044";2012-12-01;"KMI";28,871088;87174400;0,0439755658671341;1,18;1,47;3,55;0,01;1,19
"5045";2012-12-01;"KMX";37,540001;46702700;0,0346919076271091;1,18;1,47;3,55;0,01;1,19
"5046";2012-12-01;"KO";30,753624;269626400;-0,0382014909662534;1,18;1,47;3,55;0,01;1,19
"5047";2012-12-01;"KR";11,582127;180179600;0,00369690728973326;1,18;1,47;3,55;0,01;1,19
"5048";2012-12-01;"KSS";35,176598;70734800;-0,0381198643853038;1,18;1,47;3,55;0,01;1,19
"5049";2012-12-01;"KSU";78,058861;17986000;0,0659767908858582;1,18;1,47;3,55;0,01;1,19
"5050";2012-12-01;"NEE";59,063122;33076200;0,0158479954505264;1,18;1,47;3,55;0,01;1,19
"5051";2012-12-01;"ILMN";55,59;30800800;0,0344041436665168;1,18;1,47;3,55;0,01;1,19
"5052";2012-12-01;"MYL";27,450001;112149600;0,00988479566241418;1,18;1,47;3,55;0,01;1,19
"5053";2012-12-01;"NBL";47,414848;39884200;0,0452836431770725;1,18;1,47;3,55;0,01;1,19
"5054";2012-12-01;"NLSN";26,480116;29701800;0,0771047759113963;1,18;1,47;3,55;0,01;1,19
"5055";2012-12-01;"NEM";43,11908;123742000;-0,013899517452971;1,18;1,47;3,55;0,01;1,19
"5056";2012-12-01;"NFLX";13,227143;598236100;0,125004774102046;1,18;1,47;3,55;0,01;1,19
"5057";2012-12-01;"NKE";22,921553;187460200;0,0570218935537801;1,18;1,47;3,55;0,01;1,19
"5058";2012-12-01;"NOW";30,030001;17230900;-0,0830352259566016;1,18;1,47;3,55;0,01;1,19
"5059";2012-12-01;"NLY";7,544024;298498500;-0,0472967046173394;1,18;1,47;3,55;0,01;1,19
"5060";2012-12-01;"NOC";61,041283;30097400;0,0215942250803636;1,18;1,47;3,55;0,01;1,19
"5061";2012-12-01;"NOV";55,415108;100768100;0,000731819117213206;1,18;1,47;3,55;0,01;1,19
"5062";2012-12-01;"INTU";56,01038;30385700;-0,00720313717545285;1,18;1,47;3,55;0,01;1,19
"5063";2012-12-01;"IP";32,881966;67294600;0,0789924756774103;1,18;1,47;3,55;0,01;1,19
"5064";2012-12-01;"IPG";9,670939;100347900;0,0240464493143855;1,18;1,47;3,55;0,01;1,19
"5065";2012-12-01;"INTC";17,447372;805637100;0,0625154463730779;1,18;1,47;3,55;0,01;1,19
"5066";2012-12-01;"ITT";22,036722;14985000;0,0518857300567581;1,18;1,47;3,55;0,01;1,19
"5067";2012-12-01;"ITW";54,031296;49544200;-0,0124203045448263;1,18;1,47;3,55;0,01;1,19
"5068";2012-12-01;"IVZ";21,487516;61547900;0,0505009424885148;1,18;1,47;3,55;0,01;1,19
"5069";2012-12-01;"ISRG";163,456665;31593000;-0,0758282036095581;1,18;1,47;3,55;0,01;1,19
"5070";2012-12-01;"JBHT";56,680458;15327900;0,00669417939985983;1,18;1,47;3,55;0,01;1,19
"5071";2013-01-01;"AMT";69,28051;47708600;-0,0114455386057681;5,57;0,39;0,92;0;5,57
"5072";2013-01-01;"A";30,187325;95924200;0,093078832902882;5,57;0,39;0,92;0;5,57
"5073";2013-01-01;"AMZN";265,5;84226400;0,0566799839388885;5,57;0,39;0,92;0;5,57
"5074";2013-01-01;"ADS";155,455627;12215200;0,0849830104616052;5,57;0,39;0,92;0;5,57
"5075";2013-01-01;"ADSK";38,880001;49950200;0,0951816695469088;5,57;0,39;0,92;0;5,57
"5076";2013-01-01;"AEE";26,515163;40006600;0,0680195278838154;5,57;0,39;0,92;0;5,57
"5077";2013-01-01;"AEP";37,180141;67739200;0,059355686911605;5,57;0,39;0,92;0;5,57
"5078";2013-01-01;"AET";45,296001;69443700;0,0406231363619982;5,57;0,39;0,92;0;5,57
"5079";2013-01-01;"AFL";20,530083;137717600;-0,00113009214288429;5,57;0,39;0,92;0;5,57
"5080";2013-01-01;"AGN";84,654678;34766000;0,00452478587327487;5,57;0,39;0,92;0;5,57
"5081";2013-01-01;"AIG";35,074997;375715700;0,0692196725012204;5,57;0,39;0,92;0;5,57
"5082";2013-01-01;"AKAM";40,709999;45475100;-0,0049007939904091;5,57;0,39;0,92;0;5,57
"5083";2013-01-01;"ALL";39,76041;60809000;0,0887939735772569;5,57;0,39;0,92;0;5,57
"5084";2013-01-01;"ALXN";93,989998;32911800;0,00266340119439956;5,57;0,39;0,92;0;5,57
"5085";2013-01-01;"AMAT";11,765044;287139500;0,120886282952263;5,57;0,39;0,92;0;5,57
"5086";2013-01-01;"AME";39,642757;21799900;0,0887322928732481;5,57;0,39;0,92;0;5,57
"5087";2013-01-01;"AMG";143,021866;7382200;0,100639320096779;5,57;0,39;0,92;0;5,57
"5088";2013-01-01;"AMGN";75,90313;146228200;-0,00862157955138265;5,57;0,39;0,92;0;5,57
"5089";2013-01-01;"AMP";58,407352;26399400;0,0572468131459134;5,57;0,39;0,92;0;5,57
"5090";2013-01-01;"FIS";34,131466;39506900;0,0694972338307531;5,57;0,39;0,92;0;5,57
"5091";2013-01-01;"FISV";20,077499;72425200;0,0160665691764876;5,57;0,39;0,92;0;5,57
"5092";2013-01-01;"FITB";14,301526;234249500;0,0758829990742456;5,57;0,39;0,92;0;5,57
"5093";2013-01-01;"ANDV";43,55164;76528500;0,100148194452408;5,57;0,39;0,92;0;5,57
"5094";2013-01-01;"APA";76,953636;58692200;0,064856862156125;5,57;0,39;0,92;0;5,57
"5095";2013-01-01;"APC";76,581833;69018900;0,0752108469408128;5,57;0,39;0,92;0;5,57
"5096";2013-01-01;"APD";70,346741;22219200;0,0479756103551461;5,57;0,39;0,92;0;5,57
"5097";2013-01-01;"APH";31,778652;31789200;0,0468160892784812;5,57;0,39;0,92;0;5,57
"5098";2013-01-01;"ATVI";10,820639;127078200;0,0708743881442091;5,57;0,39;0,92;0;5,57
"5099";2013-01-01;"AVB";109,991325;16241600;-0,0365099757863181;5,57;0,39;0,92;0;5,57
"5100";2013-01-01;"AWK";34,091755;22769700;0,0370996812450368;5,57;0,39;0,92;0;5,57
"5101";2013-01-01;"AXP";54,308887;122718400;0,0228747639435896;5,57;0,39;0,92;0;5,57
"5102";2013-01-01;"AZO";369,700012;9453500;0,0421810528901831;5,57;0,39;0,92;0;5,57
"5103";2013-01-01;"BA";64,636612;191804200;-0,0199693640295777;5,57;0,39;0,92;0;5,57
"5104";2013-01-01;"AAL";13,785756;148165800;0,0561703881736744;5,57;0,39;0,92;0;5,57
"5105";2013-01-01;"AAP";72,771286;13744900;0,0168651876998043;5,57;0,39;0,92;0;5,57
"5106";2013-01-01;"AAPL";46,901154;3280855900;-0,155589207158006;5,57;0,39;0,92;0;5,57
"5107";2013-01-01;"ABBV";30,205059;291288600;NA;5,57;0,39;0,92;0;5,57
"5108";2013-01-01;"ABC";41,931999;43842000;0,0494737326886723;5,57;0,39;0,92;0;5,57
"5109";2013-01-01;"ABT";30,148333;327308700;0,0751608129779155;5,57;0,39;0,92;0;5,57
"5110";2013-01-01;"ACIW";15,846666;12005400;0,0844521311218021;5,57;0,39;0,92;0;5,57
"5111";2013-01-01;"ADBE";37,830002;74580500;0,00397304180486868;5,57;0,39;0,92;0;5,57
"5112";2013-01-01;"ADI";37,953041;50692000;0,044284263372838;5,57;0,39;0,92;0;5,57
"5113";2013-01-01;"ADM";24,891819;85583700;0,0407779816972611;5,57;0,39;0,92;0;5,57
"5114";2013-01-01;"ADP";45,666077;45194700;0,049192781428494;5,57;0,39;0,92;0;5,57
"5115";2013-01-01;"EPD";20,03828;53671800;0,12362307276978;5,57;0,39;0,92;0;5,57
"5116";2013-01-01;"EQIX";185,654343;12732900;0,0437895966903818;5,57;0,39;0,92;0;5,57
"5117";2013-01-01;"EQR";41,906368;31072900;-0,00910240349927882;5,57;0,39;0,92;0;5,57
"5118";2013-01-01;"EQT";58,890232;33766100;0,00726424445142371;5,57;0,39;0,92;0;5,57
"5119";2013-01-01;"ESRX";53,419998;109737100;-0,0107988763216218;5,57;0,39;0,92;0;5,57
"5120";2013-01-01;"ETP";13,786572;9806600;0,198676620311248;5,57;0,39;0,92;0;5,57
"5121";2013-01-01;"ETR";50,508377;20214100;0,0132452486605779;5,57;0,39;0,92;0;5,57
"5122";2013-01-01;"EXC";25,601231;154034000;0,0555878828163898;5,57;0,39;0,92;0;5,57
"5123";2013-01-01;"EXPE";62,307209;36095100;0,068787093268984;5,57;0,39;0,92;0;5,57
"5124";2013-01-01;"EXR";33,102859;26481600;0,0977194186721526;5,57;0,39;0,92;0;5,57
"5125";2013-01-01;"F";10,520113;1270969800;0;5,57;0,39;0,92;0;5,57
"5126";2013-01-01;"FAST";43,657303;44355700;0,0748453926567754;5,57;0,39;0,92;0;5,57
"5127";2013-01-01;"FB";30,98;1675851700;0,151678984456018;5,57;0,39;0,92;0;5,57
"5128";2013-01-01;"FDX";97,878891;40850600;0,100825694366685;5,57;0,39;0,92;0;5,57
"5129";2013-01-01;"FE";31,788349;84662100;-0,0308838213557636;5,57;0,39;0,92;0;5,57
"5130";2013-01-01;"CAT";83,996956;139248800;0,0992158549583557;5,57;0,39;0,92;0;5,57
"5131";2013-01-01;"CBG";21,58;55863200;0,0810472280995418;5,57;0,39;0,92;0;5,57
"5132";2013-01-01;"CBS";39,397194;178841600;0,0954516059673187;5,57;0,39;0,92;0;5,57
"5133";2013-01-01;"CCE";22,192076;38662200;0,0943640194055946;5,57;0,39;0,92;0;5,57
"5134";2013-01-01;"CCI";60,471497;43914300;-0,0229895847473962;5,57;0,39;0,92;0;5,57
"5135";2013-01-01;"CCL";33,568855;83537800;0,0649967193676133;5,57;0,39;0,92;0;5,57
"5136";2013-01-01;"CE";42,926052;26732700;0,0514282577325433;5,57;0,39;0,92;0;5,57
"5137";2013-01-01;"CELG";49,48;197672600;0,231999316457403;5,57;0,39;0,92;0;5,57
"5138";2013-01-01;"CERN";41,275002;37128400;0,0629972327250754;5,57;0,39;0,92;0;5,57
"5139";2013-01-01;"CF";33,697754;103221500;0,120469832560482;5,57;0,39;0,92;0;5,57
"5140";2013-01-01;"CHD";24,840212;29750400;0,0758265770193387;5,57;0,39;0,92;0;5,57
"5141";2013-01-01;"CHRW";58,384834;30071300;0,050973476959066;5,57;0,39;0,92;0;5,57
"5142";2013-01-01;"CHTR";77,970001;15388000;0,0224379170339564;5,57;0,39;0,92;0;5,57
"5143";2013-01-01;"CI";58,206268;41349800;0,087354147960498;5,57;0,39;0,92;0;5,57
"5144";2013-01-01;"CIT";39,837017;31289200;0,0916804837863814;5,57;0,39;0,92;0;5,57
"5145";2013-01-01;"CL";47,267612;60128800;0,0267111057566232;5,57;0,39;0,92;0;5,57
"5146";2013-01-01;"CLR";41,560001;44904600;0,123136055526377;5,57;0,39;0,92;0;5,57
"5147";2013-01-01;"CLX";67,745575;21179300;0,0684827363555405;5,57;0,39;0,92;0;5,57
"5148";2013-01-01;"CMCSA";16,241367;511441800;0,0279136568983929;5,57;0,39;0,92;0;5,57
"5149";2013-01-01;"CME";44,832512;40884900;0,165533763925405;5,57;0,39;0,92;0;5,57
"5150";2013-01-01;"CMG";307,01001;13914400;0,0316006210105471;5,57;0,39;0,92;0;5,57
